filename	trueclass	predclass_prob	numfeatures
d_lois_capps_20050426_1090024988.txt	1	0.96673644	3319
d_maurice_hinchey_20060621_1090149874.txt	1	0.898358	3319
d_david_obey_20060612_1090144393.txt	1	0.95680785	3319
d_solomon_ortiz_20051117_1090093114.txt	1	0.8646764	3319
d_earl_blumenauer_20060523_1090137095.txt	1	0.56838447	3319
d_marcy_kaptur_20060620_1090149686.txt	1	0.6962153	3319
d_tom_lantos_20051006_1090076229.txt	1	0.79272026	3319
d_madeleine_bordallo_20050510_1090029097.txt	1	0.7100807	3319
d_edward_markey_20060608_1090142752.txt	1	0.90794253	3319
d_loretta_sanchez_20060504_1090128049.txt	1	0.49084285	3319
d_doris_matsui_20060620_1090149165.txt	1	0.72628385	3319
d_al_green_20060926_1090176388.txt	1	0.5820576	3319
d_rosa_delauro_20050726_1090062438.txt	1	0.8250622	3319
d_nydia_velazquez_20060926_1090176628.txt	1	0.8612511	3319
d_madeleine_bordallo_20050726_1090062108.txt	1	0.6426541	3319
d_allyson_schwartz_20060724_1090162886.txt	1	0.72055763	3319
d_rush_holt_20060215_1090108681.txt	1	0.83689374	3319
d_rahm_emanuel_20050718_1090056723.txt	1	0.7464004	3319
d_john_spratt_20060516_1090132026.txt	1	0.9708645	3319
d_john_conyers_20060907_1090168896.txt	1	0.99139714	3319
d_ed_case_20050420_1090023178.txt	1	0.37734234	3319
d_george_miller_20050104_1090000411.txt	1	0.83451533	3319
d_cynthia_mckinney_20051218_1090101761.txt	1	0.58036494	3319
d_john_spratt_20060621_1090150055.txt	1	0.9725581	3319
d_chris_van_hollen_20060329_1090119002.txt	1	0.89489365	3319
d_major_owens_20051118_1090094937.txt	1	0.9521064	3319
d_donna_christensen_20060926_1090176506.txt	1	0.940653	3319
d_james_mcgovern_20060913_1090171110.txt	1	0.6691067	3319
d_james_moran_20060925_1090175122.txt	1	0.6218715	3319
d_robert_scott_20061113_1090181530.txt	1	0.3739916	3319
d_alcee_hastings_20050628_1090049293.txt	1	0.9831526	3319
d_victor_snyder_20060510_1090130120.txt	1	0.7466783	3319
d_lucille_roybal-allard_20060208_1090106674.txt	1	0.779344	3319
d_fortney_stark_20051115_1090091674.txt	1	0.85813046	3319
d_adam_schiff_20060524_1090138896.txt	1	0.77637446	3319
d_john_conyers_20060717_1090159347.txt	1	0.32100976	3319
d_alcee_hastings_20060920_1090173737.txt	1	0.61466646	3319
d_howard_berman_20051216_1090100385.txt	1	0.7399101	3319
d_patrick_kennedy_20060913_1090171129.txt	1	0.66537696	3319
d_debbie_wasserman_schultz_20051109_1090089810.txt	1	0.9003591	3319
d_earl_blumenauer_20060920_1090173844.txt	1	0.6061718	3319
d_bobby_rush_20060921_1090174508.txt	1	0.80479753	3319
