filename	trueclass	predclass_prob	numfeatures
d_eddie_johnson_20150602_1140030062.txt	1	0.99994874	21533
d_joseph_kennedy_20160906_1140110713.txt	1	0.9927181	21533
d_gene_green_20160317_1140082665.txt	1	0.99998283	21533
d_jared_polis_20160315_1140081763.txt	1	0.9986411	21533
d_kathy_castor_20150918_1140051106.txt	1	0.9999926	21533
d_brad_sherman_20151104_1140061323.txt	1	0.98533744	21533
d_barbara_lee_20160210_1140076521.txt	1	0.99443394	21533
d_eddie_johnson_20160711_1140107236.txt	1	0.96098727	21533
d_doris_matsui_20160712_1140107483.txt	1	0.99930036	21533
d_earl_blumenauer_20150715_1140042671.txt	1	0.97424275	21533
d_betty_mccollum_20150707_1140039290.txt	1	0.9474662	21533
d_maxine_waters_20150318_1140014370.txt	1	0.9988452	21533
d_dina_titus_20160112_1140072462.txt	1	0.98915803	21533
d_michael_capuano_20160622_1140102892.txt	1	0.99992085	21533
d_raul_grijalva_20150716_1140043152.txt	1	0.99913114	21533
d_lois_frankel_20160203_1140075051.txt	1	0.99941754	21533
d_john_garamendi_20150210_1140008358.txt	1	0.97711766	21533
d_ruben_gallego_20150415_1140018615.txt	1	0.9993192	21533
d_earl_blumenauer_20150715_1140042575.txt	1	0.9918926	21533
d_eliot_engel_20160111_1140072123.txt	1	0.9595328	21533
d_emanuel_cleaver_20160708_1140106789.txt	1	0.99163485	21533
d_denny_heck_20160614_1140100129.txt	1	0.982192	21533
d_marc_veasey_20151208_1140067311.txt	1	0.9999757	21533
d_brad_ashford_20150519_1140027088.txt	1	0.97035587	21533
d_diana_degette_20150122_1140004073.txt	1	0.9973296	21533
d_steny_hoyer_20150109_1140001668.txt	1	0.9439155	21533
d_bill_foster_20150318_1140014250.txt	1	0.9988931	21533
d_marcia_fudge_20150225_1140010311.txt	1	0.9951397	21533
d_steve_cohen_20160705_1140104248.txt	1	0.9998229	21533
d_maxine_waters_20150610_1140033363.txt	1	0.9994025	21533
d_debbie_wasserman_schultz_20151022_1140057179.txt	1	0.99703646	21533
d_marcy_kaptur_20160209_1140076074.txt	1	0.999501	21533
d_jose_serrano_20160706_1140105136.txt	1	0.98156047	21533
d_barbara_lee_20160525_1140096351.txt	1	0.9979526	21533
d_anna_eshoo_20160415_1140085851.txt	1	0.99903035	21533
d_peter_defazio_20160426_1140088153.txt	1	0.9529657	21533
d_steny_hoyer_20150729_1140046793.txt	1	0.9990864	21533
d_steny_hoyer_20150723_1140044883.txt	1	0.9992962	21533
d_steny_hoyer_20160610_1140099473.txt	1	0.90250987	21533
d_loretta_sanchez_20160610_1140099488.txt	1	0.9864417	21533
d_patrick_murphy_20150707_1140039584.txt	1	0.9893478	21533
d_john_conyers_20160427_1140088700.txt	1	0.96031886	21533
d_kathy_castor_20160713_1140108745.txt	1	0.999961	21533
d_william_keating_20160712_1140107628.txt	1	0.99920636	21533
d_nancy_pelosi_20150112_1140001875.txt	1	0.99917656	21533
d_debbie_wasserman_schultz_20160518_1140093335.txt	1	0.9990683	21533
d_james_mcgovern_20160210_1140076459.txt	1	0.9999969	21533
d_mark_pocan_20160706_1140104721.txt	1	0.9990741	21533
d_judy_chu_20150918_1140051091.txt	1	0.99968934	21533
d_robert_scott_20150226_1140011165.txt	1	0.9387335	21533
d_jackie_speier_20160615_1140100937.txt	1	0.99745625	21533
d_mike_quigley_20150108_1140000782.txt	1	0.97050047	21533
d_john_garamendi_20150430_1140023018.txt	1	0.99168277	21533
d_tulsi_gabbard_20150323_1140014989.txt	1	0.9464721	21533
d_dina_titus_20150430_1140022896.txt	1	0.95121604	21533
d_raul_ruiz_20151216_1140069622.txt	1	0.98946065	21533
d_steve_cohen_20151102_1140059916.txt	1	0.97304475	21533
d_mark_pocan_20160106_1140071109.txt	1	0.9976827	21533
d_grace_napolitano_20150512_1140024520.txt	1	0.9932862	21533
d_frank_pallone_20150610_1140033605.txt	1	0.9792555	21533
d_steny_hoyer_20160204_1140075485.txt	1	0.9993529	21533
d_peter_defazio_20151104_1140061018.txt	1	0.9779244	21533
d_donna_edwards_20150729_1140046655.txt	1	0.94763726	21533
d_keith_ellison_20151028_1140059160.txt	1	0.99977773	21533
d_earl_blumenauer_20150624_1140038030.txt	1	0.9803509	21533
d_robin_kelly_20160714_1140109815.txt	1	0.99996734	21533
d_jared_polis_20160706_1140104832.txt	1	0.9935275	21533
d_debbie_wasserman_schultz_20160609_1140098900.txt	1	0.9992372	21533
d_marc_veasey_20160519_1140094324.txt	1	0.99947137	21533
d_chellie_pingree_20150723_1140044742.txt	1	0.9799601	21533
d_grace_napolitano_20160524_1140095380.txt	1	0.89016926	21533
d_peter_defazio_20160321_1140083114.txt	1	0.9479477	21533
d_jerrold_nadler_20150512_1140024532.txt	1	0.9780115	21533
d_hakeem_jeffries_20150414_1140018307.txt	1	0.993206	21533
d_james_langevin_20160106_1140070943.txt	1	0.9996069	21533
d_earl_blumenauer_20151021_1140056719.txt	1	0.9971976	21533
d_kathy_castor_20160608_1140098022.txt	1	0.97564834	21533
d_barbara_lee_20151210_1140068481.txt	1	0.99982905	21533
d_steny_hoyer_20160708_1140106871.txt	1	0.99493223	21533
d_sam_farr_20150603_1140031369.txt	1	0.9926233	21533
